Account ID,Account Age,Total Accrued
14297A,11,874
14298A,15,1573
14299A,19,1902
14300A,12,883
14301A,19,3476
14302A,10,313
14303A,14,992
14304A,17,1491
14305A,15,1052
14306A,10,729
14307A,19,3279
14308A,12,890
14309A,20,4261
14310A,19,1784
14311A,18,1796
14312A,19,2778
14313A,10,826
14314A,15,1441
14315A,13,1525
14316A,17,2473
14317A,19,3542
14318A,19,2509
14319A,19,2917
14320A,14,1948
14321A,13,1047
14322A,17,2388
14323A,14,1829
14324A,10,256
14325A,15,1905
14326A,17,1244
14327A,15,1730
14328A,17,1473
14329A,19,2775
14330A,12,1411
14331A,13,1556
14332A,17,2603
14333A,17,1456
14334A,13,841
14335A,15,1949
14336A,10,984
14337A,19,3083
14338A,10,569
14339A,14,1461
14340A,15,877
14341A,16,968
14342A,20,3140
14343A,15,1722
14344A,13,676
14345A,13,970
14346A,14,1357
14347A,20,3132
14348A,13,1496
14349A,18,2298
14350A,11,444
14351A,17,1792
14352A,14,1603
14353A,17,2329
14354A,10,485
14355A,21,5356
14356A,12,1284
14357A,30,12543
14358A,26,8240
14359A,10,607
14360A,35,15871
14361A,22,4968
14362A,24,5362
14363A,20,2284
14364A,14,1243
14365A,12,1237
14366A,14,1895
14367A,14,1517
14368A,22,4184
14369A,22,3661
14370A,14,1556
14371A,17,2295
14372A,29,8862
14373A,12,880
14374A,16,1541
14375A,15,1696
14376A,14,1958
14377A,30,10365
14378A,12,973
14379A,22,5269
14380A,26,5786
14381A,15,2292
14382A,21,3144
14383A,19,3190
14384A,33,11162
14385A,30,11537
14386A,25,4891
14387A,33,15530
14388A,20,2353
14389A,10,405
14390A,12,1258
14391A,25,5467
14392A,16,1351
14393A,25,8032
14394A,30,12768
14395A,14,1890
14396A,30,11966
14397A,23,4947
14398A,24,5130
14399A,35,13322
14400A,15,1986
14401A,21,3324
14402A,37,16401
14403A,25,5912
14404A,48,46158
14405A,28,10491
14406A,48,40824
14407A,12,1251
14408A,39,19190
14409A,24,4722
14410A,15,2362
14411A,27,9937
14412A,21,4795
14413A,23,5529
14414A,41,21944
14415A,11,1060
14416A,30,10140
14417A,28,8810
14418A,22,4074
14419A,35,18073
14420A,20,2331
14421A,14,1244
14422A,10,974
14423A,10,824
14424A,30,8698
14425A,14,1068
14426A,36,14489
14427A,20,3793
14428A,47,44796
14429A,10,996
14430A,23,3123
14431A,45,35026
14432A,40,24027
14433A,50,51423
14434A,20,2457
14435A,40,19490
14436A,14,900
14437A,32,13999
14438A,42,30456
14439A,13,1228
14440A,23,4870
14441A,16,2176
14442A,22,5328
14443A,38,17951
14444A,44,33180
14445A,23,5817
14446A,42,30016
14447A,13,1310
14448A,27,6498
14449A,48,43494
14450A,13,860
14451A,26,7972
14452A,27,9062
14453A,38,20488
14454A,16,2436
14455A,22,3149
14456A,45,31771
14457A,12,1152
14458A,44,36930
14459A,46,42877
14460A,26,8570
14461A,49,50228
14462A,11,263
14463A,47,41056
14464A,16,1537
14465A,22,3903
14466A,19,2490
14467A,18,2102
14468A,14,1024
14469A,12,1344
14470A,41,25807
14471A,24,4890
14472A,19,1849
14473A,16,2331
14474A,22,4645
14475A,27,7538
14476A,18,3331
14477A,46,31419
14478A,28,6454
14479A,30,8358
14480A,26,5472
14481A,18,2267
14482A,23,3644
14483A,47,45536
14484A,41,22979
14485A,22,5643
14486A,39,20488
14487A,26,8042
14488A,18,3522
14489A,27,6009
14490A,50,42950
14491A,18,2634
14492A,25,6703
14493A,28,8809
14494A,50,48883
14495A,15,817
14496A,24,4572
14497A,18,3490
14498A,31,13419
14499A,16,1094
14500A,41,30457
14501A,11,326
14502A,14,1054
14503A,44,34239
14504A,34,17361
14505A,28,10104
14506A,21,5228
14507A,42,27337
14508A,25,7890
14509A,41,28052
14510A,27,9115
14511A,48,36524
14512A,42,22917
14513A,13,492
14514A,13,1401
14515A,22,3812
14516A,34,17160
14517A,43,26116
14518A,15,984
14519A,36,16757
14520A,41,29748
14521A,45,36147
14522A,14,1579
14523A,45,38693
14524A,46,35802
14525A,24,4457
14526A,14,923
14527A,32,15028
14528A,26,6836
14529A,38,16666
14530A,29,10509
14531A,31,12193
14532A,27,6374
14533A,22,3450
14534A,17,1482
14535A,35,16615
14536A,34,18270
14537A,47,40937
14538A,26,7191
14539A,47,34677
14540A,48,47358
14541A,10,995
14542A,38,19770
14543A,16,2692
14544A,23,6286
14545A,22,5662
14546A,20,2004
14547A,15,2322
14548A,44,29639
14549A,50,41947
14550A,27,9410
14551A,17,1197
14552A,35,15051
14553A,17,3013
14554A,43,32463
14555A,20,4388
14556A,30,8924
14557A,50,51068
14558A,18,3581
14559A,45,39069
14560A,41,26749
14561A,47,44924
14562A,39,25963
14563A,19,2584
14564A,50,46754
14565A,40,27434
14566A,27,7686
14567A,21,4935
14568A,21,2597
14569A,41,21327
14570A,46,35257
14571A,20,3793
14572A,48,45691
14573A,22,5521
14574A,28,9792
14575A,18,2478
14576A,14,1105
14577A,11,332
14578A,26,7955
14579A,32,14619
14580A,43,31454
14581A,48,43208
14582A,14,689
14583A,27,7407
14584A,38,24899
14585A,33,16923
14586A,17,2587
14587A,40,21664
14588A,18,1420
14589A,31,9104
14590A,36,18909
14591A,46,42660
14592A,16,2237
14593A,34,17371
14594A,12,895
14595A,32,12503
14596A,39,21393
14597A,39,24406
14598A,14,1172
14599A,23,3580
14600A,27,7574
14601A,45,36067
14602A,46,39323
14603A,48,45533
14604A,42,27354
14605A,30,13085
14606A,15,971
14607A,48,44004
14608A,31,12177
14609A,17,1367
14610A,42,24007
14611A,42,31462
14612A,19,2826
14613A,29,7120
14614A,12,1001
14615A,25,7767
14616A,35,13440
14617A,15,1109
14618A,35,17650
14619A,16,1554
14620A,24,6337
14621A,33,11162
14622A,32,11310
14623A,46,42245
14624A,15,1853
14625A,14,1718
14626A,14,1705
14627A,16,2361
14628A,12,892
14629A,16,2175
14630A,14,1555
14631A,17,1658
14632A,15,930
14633A,11,757
14634A,13,1048
14635A,13,1427
14636A,12,1478
14637A,20,1968
14638A,11,639
14639A,14,765
14640A,20,4186
14641A,18,2875
14642A,12,738
14643A,17,3242
14644A,10,1039
14645A,14,1079
14646A,14,1341
14647A,11,948
14648A,17,3270
14649A,13,1234
14650A,19,1902
14651A,11,853
14652A,15,1640
14653A,13,506
14654A,14,2062
14655A,10,303
14656A,19,2161
14657A,15,810
14658A,18,2357
14659A,15,2264
14660A,12,1306
14661A,19,1690
14662A,13,493
14663A,20,4729
14664A,15,2295
14665A,11,979
14666A,20,2337
14667A,11,943
14668A,11,982
14669A,18,2415
14670A,20,2067
14671A,12,1282
14672A,11,1048
14673A,17,1168
14674A,20,3286
14675A,18,1916
14676A,13,955
14677A,13,492
14678A,16,1975
14679A,11,263
14680A,17,2720
14681A,11,747
14682A,17,2267
14683A,15,1405
14684A,14,667
14685A,11,453
14686A,13,1725
14687A,18,1518
14688A,11,383
14689A,17,1665
14690A,18,3358
14691A,13,1114
14692A,28,8734
14693A,33,13896
14694A,14,1249
14695A,30,11631
14696A,35,18732
14697A,35,13703
14698A,35,14349
14699A,18,2695
14700A,22,4548
14701A,28,6916
14702A,29,9834
14703A,13,1401
14704A,19,3483
14705A,19,1736
14706A,26,8341
14707A,35,13707
14708A,17,2605
14709A,18,2626
14710A,35,12864
14711A,31,10792
14712A,30,11494
14713A,30,9875
14714A,13,493
14715A,35,16762
14716A,28,8203
14717A,31,12924
14718A,23,3350
14719A,19,1931
14720A,22,3867
14721A,14,1497
14722A,16,967
14723A,32,12905
14724A,26,8381
14725A,14,1855
14726A,16,2774
14727A,27,5918
14728A,32,10036
14729A,23,3538
14730A,18,1950
14731A,35,16999
14732A,18,3640
14733A,35,14612
14734A,28,8311
14735A,13,1123
14736A,13,1693
14737A,10,644
14738A,11,1227
14739A,12,1098
14740A,13,758
14741A,16,1750
14742A,12,592
14743A,31,11665
14744A,26,6897
14745A,35,16835
14746A,15,1164
14747A,11,457
14748A,16,1951
14749A,18,2062
14750A,23,5975
14751A,10,323
14752A,23,3813
14753A,22,4956
14754A,20,4487
14755A,20,2531
14756A,32,9718
14757A,26,5124
14758A,11,380
14759A,31,13209
14760A,19,2593
14761A,34,17669
14762A,16,2358
14763A,11,317
14764A,24,4173
14765A,10,634
14766A,22,3897
14767A,11,438
14768A,23,3753
14769A,23,3289
14770A,18,3584
14771A,31,10654
14772A,34,15361
14773A,22,3455
14774A,16,1186
14775A,19,3808
14776A,35,14247
14777A,18,2705
14778A,28,8929
14779A,31,8996
14780A,24,3599
14781A,28,8372
14782A,11,563
14783A,23,3933
14784A,31,11039
14785A,21,2807
14786A,17,1989
14787A,11,497
14788A,12,458
14789A,16,2584
14790A,24,7465
14791A,36,20402
14792A,36,19119
14793A,35,16042
14794A,23,5659
14795A,30,12153
14796A,36,16322
14797A,33,10834
14798A,23,4212
14799A,10,816
14800A,22,5573
14801A,10,640
14802A,27,7201
14803A,25,7125
14804A,25,7363
14805A,24,3736
14806A,31,9157
14807A,36,14121
14808A,36,18662
14809A,32,15576
14810A,21,3395
14811A,19,3382
14812A,39,23110
14813A,38,22472
14814A,35,17943
14815A,29,7682
14816A,23,5079
14817A,13,1021
14818A,23,5655
14819A,14,1932
14820A,35,14204
14821A,17,2117
14822A,32,11672
14823A,17,2568
14824A,37,22620
14825A,11,547
14826A,34,15487
14827A,22,2921
14828A,33,15490
14829A,13,819
14830A,23,6078
14831A,32,14402
14832A,16,1002
14833A,17,3081
14834A,47,43144
14835A,20,2532
14836A,27,7932
14837A,25,4883
14838A,21,4766
14839A,16,1118
14840A,22,3184
14841A,42,24151
14842A,29,11796
14843A,38,19348
14844A,31,9074
14845A,47,42895
14846A,30,9136
14847A,27,6920
14848A,14,1763
14849A,27,5915
14850A,39,20624
14851A,35,15500
14852A,15,1729
14853A,35,18887
14854A,16,2722
14855A,33,13738
14856A,49,47856
14857A,33,15072
14858A,24,5396
14859A,49,38132
14860A,20,4702
14861A,26,4877
14862A,39,18570
14863A,49,41747
14864A,38,22420
14865A,43,33507
14866A,24,5579
14867A,40,21778
14868A,44,30575
14869A,19,3977
14870A,35,13550
14871A,49,44884
14872A,21,2968
14873A,23,5686
14874A,14,2008
14875A,47,38409
14876A,44,35825
14877A,24,5841
14878A,35,15747
14879A,38,17647
14880A,46,34728
14881A,35,12820
14882A,30,8881
14883A,31,13331
14884A,39,17941
14885A,34,12757
14886A,19,2547
14887A,13,715
14888A,33,15916
14889A,33,15923
14890A,23,3992
14891A,26,6747
14892A,50,52288
14893A,35,18723
14894A,42,23981
14895A,46,31934
14896A,21,4962
14897A,13,819
14898A,39,26763
14899A,17,2942
14900A,27,8283
14901A,26,8827
14902A,41,29327
14903A,22,3581
14904A,39,20773
14905A,35,15128
14906A,41,23797
14907A,50,49657
14908A,10,505
14909A,41,27539
14910A,30,7604
14911A,24,6899
14912A,20,3688
14913A,28,8821
14914A,22,3298
14915A,21,3725
14916A,39,22648
14917A,44,32728
14918A,26,6959
14919A,47,41753
14920A,50,41026
14921A,13,555
14922A,43,32845
14923A,33,13445
14924A,11,1144
14925A,48,35610
14926A,29,11623
14927A,32,13991
14928A,32,14119
14929A,11,463
14930A,30,12740
14931A,13,617
14932A,19,3874
14933A,13,808
14934A,19,2336
14935A,46,34535
14936A,19,2217
14937A,46,35576
14938A,26,7013
14939A,27,9402
14940A,30,7835
14941A,12,1476
14942A,12,882
14943A,46,31940
14944A,48,38331
14945A,43,28669
14946A,43,31505
14947A,18,3076
14948A,35,14171
14949A,14,1316
14950A,49,46585
14951A,38,24103
14952A,18,2690
14953A,18,3331
14954A,44,37524
14955A,29,6978
14956A,41,23521
14957A,15,2054
14958A,34,15257
14959A,20,4630
14960A,22,5920
14961A,49,41279
14962A,43,28895
14963A,26,5053
14964A,39,25280
14965A,35,17918
14966A,46,40005
14967A,32,11294
14968A,18,1456
14969A,41,25890
14970A,22,5503
14971A,36,18762
14972A,14,619
14973A,48,41162
14974A,46,40827
14975A,41,27877
14976A,43,27506
14977A,49,40658
14978A,44,27549
14979A,43,31481
14980A,19,3118
14981A,28,9636
14982A,13,1089
14983A,43,26012
14984A,47,32957
14985A,33,11218
14986A,17,1360
14987A,41,29301
14988A,44,26959
14989A,47,39204
14990A,15,1532
14991A,47,38193
14992A,29,9920
14993A,41,24701
14994A,23,3502
14995A,14,1022
14996A,29,10476
14997A,47,41487
14998A,45,37133
14999A,35,14403
15000A,33,13424
15001A,33,11903
15002A,10,419
15003A,25,4239
15004A,43,27619
15005A,22,5255
15006A,49,39684
15007A,41,22269
15008A,43,28933
15009A,14,1193
15010A,13,688
15011A,23,5342
15012A,30,10246
15013A,39,26026
15014A,34,13796
15015A,46,42488
15016A,22,4936
15017A,44,30768
15018A,24,6692
15019A,14,1602
15020A,13,901
15021A,28,9658
15022A,46,36301
15023A,33,13186
15024A,50,46338
15025A,28,8269
15026A,13,1017
15027A,32,11600
15028A,23,3934
15029A,45,35971
15030A,29,11073
15031A,24,4098
15032A,41,30137
15033A,43,34374
15034A,18,3400
15035A,13,657
15036A,41,21192
15037A,33,16376
15038A,39,21216
15039A,30,9526
15040A,46,31190
15041A,37,19564
15042A,18,3200
15043A,12,387
15044A,31,11755
15045A,50,42089
15046A,49,44251
15047A,16,2357
15048A,10,724
15049A,50,52239
15050A,28,7357
15051A,34,13413
15052A,23,4462
15053A,34,15520
15054A,16,953
15055A,17,2200
15056A,18,1478
15057A,15,781
15058A,15,1683
15059A,18,3366
15060A,10,948
15061A,18,3635
15062A,10,195
15063A,13,1245
15064A,17,2550
15065A,16,938
15066A,17,2842
15067A,13,1543
15068A,10,751
15069A,12,1310
15070A,19,3508
15071A,17,1917
15072A,19,2987
15073A,17,1734
15074A,15,1189
15075A,18,3532
15076A,13,719
15077A,19,3320
15078A,11,1267
15079A,19,2389
15080A,10,942
15081A,18,2420
15082A,10,622
15083A,11,327
15084A,15,2133
15085A,15,1698
15086A,17,1802
15087A,17,1151
15088A,14,673
15089A,11,1147
15090A,11,1032
15091A,10,769
15092A,14,613
15093A,18,2481
15094A,20,4521
15095A,18,2658
15096A,13,1789
15097A,20,2016
15098A,10,705
15099A,11,496
15100A,17,1188
15101A,11,408
15102A,12,1133
15103A,16,2618
15104A,12,594
15105A,14,1751
15106A,12,1043
15107A,10,689
15108A,18,3076
15109A,10,652
15110A,16,1292
15111A,17,2382
15112A,18,2679
15113A,11,647
15114A,12,753
15115A,19,2974
15116A,12,1187
15117A,18,1512
15118A,11,726
15119A,10,976
15120A,16,1255
15121A,10,842
15122A,32,12653
15123A,17,3257
15124A,11,1259
15125A,10,324
15126A,19,3627
15127A,16,2720
15128A,16,1640
15129A,16,987
15130A,33,12054
15131A,26,7850
15132A,26,7091
15133A,33,15795
15134A,34,12935
15135A,26,9084
15136A,20,4011
15137A,19,2775
15138A,33,13576
15139A,30,9482
15140A,31,11968
15141A,22,3894
15142A,11,870
15143A,15,1408
15144A,24,3589
15145A,26,8163
15146A,18,3001
15147A,24,3751
15148A,12,1369
15149A,15,1078
15150A,30,11183
15151A,18,2293
15152A,14,1239
15153A,25,4099
15154A,21,4188
15155A,18,2933
15156A,18,2285
15157A,24,6698
15158A,17,2658
15159A,26,5850
15160A,33,14489
15161A,29,8626
15162A,26,6427
15163A,14,906
15164A,22,3847
15165A,21,4498
15166A,35,12790
15167A,22,5438
15168A,15,823
15169A,15,1929
15170A,30,10888
15171A,28,6493
15172A,31,11688
15173A,13,1509
15174A,21,2996
15175A,14,1979
15176A,34,11546
15177A,27,6871
15178A,33,14655
15179A,11,888
15180A,18,3349
15181A,34,13557
15182A,27,6503
15183A,30,9962
15184A,35,14573
15185A,10,340
15186A,26,5979
15187A,19,1707
15188A,18,1656
15189A,16,2125
15190A,20,4475
15191A,32,11614
15192A,30,7724
15193A,32,10799
15194A,16,1662
15195A,33,10578
15196A,21,3775
15197A,15,1343
15198A,15,1738
15199A,25,4956
15200A,11,951
15201A,27,7435
15202A,21,4165
15203A,23,3253
15204A,32,13986
15205A,10,392
15206A,34,15914
15207A,10,582
15208A,20,4786
15209A,16,2834
15210A,27,8607
15211A,26,6287
15212A,26,5281
15213A,33,15302
15214A,17,1325
15215A,21,4111
15216A,11,1109
15217A,17,2762
15218A,12,947
15219A,21,3936
15220A,29,10049
15221A,24,7345
15222A,10,702
15223A,18,3661
15224A,20,3625
15225A,27,7612
15226A,21,4028
15227A,11,861
15228A,22,2676
15229A,32,12487
15230A,26,5604
15231A,33,12369
15232A,34,17335
15233A,21,5110
15234A,35,15934
15235A,22,3558
15236A,28,10439
15237A,37,20244
15238A,31,9373
15239A,15,959
15240A,23,6608
15241A,10,678
15242A,21,4813
15243A,22,3507
15244A,21,3675
15245A,17,1967
15246A,22,4218
15247A,12,1013
15248A,37,22826
15249A,13,1518
15250A,17,3246
15251A,37,17958
15252A,20,4693
15253A,20,4613
15254A,38,20571
15255A,35,15347
15256A,39,17808
15257A,37,15981
15258A,13,945
15259A,24,6903
15260A,28,6927
15261A,39,25926
15262A,23,4865
15263A,19,2438
15264A,30,10656
15265A,45,29902
15266A,50,47299
15267A,29,9183
15268A,13,1071
15269A,26,8968
15270A,45,29114
15271A,36,16732
15272A,16,2687
15273A,46,36538
15274A,38,22112
15275A,41,28448
15276A,20,3879
15277A,42,27166
15278A,49,42940
15279A,46,41767
15280A,20,2996
15281A,36,17697
15282A,15,1464
15283A,31,9119
15284A,50,41061
15285A,20,2120
15286A,22,4910
15287A,40,21263
15288A,36,13718
15289A,19,1817
15290A,49,44053
15291A,50,42687
15292A,36,19038
15293A,36,20119
15294A,42,24653
15295A,25,4140
15296A,33,16144
15297A,22,5005
15298A,18,2668
15299A,20,3569
15300A,39,25357
15301A,43,34741
15302A,28,8877
15303A,19,3782
15304A,29,11243
15305A,25,5374
15306A,17,2719
15307A,43,29889
15308A,22,3339
15309A,25,8099
15310A,10,798
15311A,40,25535
15312A,13,1757
15313A,36,14107
15314A,25,6707
15315A,20,3405
15316A,22,5205
15317A,23,6574
15318A,39,25891
15319A,44,36537
15320A,15,1502
15321A,43,32769
15322A,40,28441
15323A,42,31676
15324A,29,9927
15325A,44,35670
15326A,34,15175
15327A,50,48647
15328A,29,12002
15329A,42,27220
15330A,42,24688
15331A,46,35786
15332A,15,1469
15333A,14,1703
15334A,18,1943
15335A,50,50451
15336A,48,47717
15337A,12,950
15338A,17,2231
15339A,37,22628
15340A,41,30592
15341A,23,5363
15342A,35,14905
15343A,36,21274
15344A,26,8304
15345A,11,348
15346A,17,2631
15347A,25,7891
15348A,21,2504
15349A,34,18182
15350A,46,39275
15351A,44,31847
15352A,38,19727
15353A,14,1870
15354A,30,10287
15355A,43,34401
15356A,15,2051
15357A,17,1847
15358A,46,34867
15359A,35,13423
15360A,41,24926
15361A,37,14987
15362A,48,46305
15363A,38,19799
15364A,14,1889
15365A,32,12622
15366A,34,18078
15367A,40,26458
15368A,32,14307
15369A,46,31504
15370A,35,16990
15371A,49,50598
15372A,11,937
15373A,40,22420
15374A,39,20094
15375A,15,2145
15376A,18,2295
15377A,21,3617
15378A,11,421
15379A,13,585
15380A,10,436
15381A,35,18497
15382A,38,21744
15383A,46,33149
15384A,13,1007
15385A,18,3226
15386A,23,4697
15387A,18,2718
15388A,43,33049
15389A,26,6305
15390A,15,1004
15391A,14,1204
15392A,46,31944
15393A,13,1254
15394A,38,24233
15395A,32,9892
15396A,31,8914
15397A,12,652
15398A,36,14292
15399A,22,4833
15400A,40,23218
15401A,37,16118
15402A,13,1713
15403A,19,3154
15404A,30,12803
15405A,12,1324
15406A,13,1596
15407A,37,20200
15408A,27,8740
15409A,41,28575
15410A,42,23926
15411A,40,27916
15412A,34,12256
15413A,43,27473
15414A,12,637
15415A,47,35317
15416A,27,8168
15417A,18,2774
15418A,28,6241
15419A,40,19823
15420A,35,14656
15421A,38,17434
15422A,14,1197
15423A,48,40745
15424A,17,2654
15425A,21,3908
15426A,47,45399
15427A,17,3256
15428A,17,2593
15429A,36,15467
15430A,46,39959
15431A,12,1312
15432A,22,4505
15433A,27,8724
15434A,33,16132
15435A,21,4320
15436A,31,10626
15437A,22,4187
15438A,16,2691
15439A,14,2068
15440A,41,26252
15441A,18,1994
15442A,29,9021
15443A,27,9286
15444A,11,1200
15445A,43,33805
15446A,44,31489
15447A,12,436
15448A,13,1598
15449A,37,18397
15450A,48,43572
15451A,14,879
15452A,35,12684
15453A,13,1396
15454A,38,21330
15455A,36,14801
15456A,40,24925
15457A,12,1495
15458A,12,1503
15459A,42,23101
15460A,41,28665
15461A,40,26773
15462A,18,3542
15463A,20,2099
15464A,19,3556
15465A,45,31715
15466A,29,8786
15467A,34,14220
15468A,22,5739
15469A,37,20720
15470A,12,1430
15471A,50,41996
15472A,36,16818
15473A,13,811
15474A,18,3390
15475A,18,3192
15476A,16,2389
15477A,11,659
15478A,40,24250
15479A,11,940
15480A,38,24097
15481A,10,379
15482A,40,25282
15483A,30,7790
15484A,17,1228
15485A,20,3840
15486A,20,3057
15487A,11,421
15488A,12,426
15489A,11,868
15490A,11,551
15491A,12,844
15492A,17,1962
15493A,17,3120
15494A,19,2885
